time,Va_kV,Vb_kV,Vc_kV
2.04908787541713,0.2543821919852637,6.204500447297225,-8.748322367149663
2.049187986651835,0.22710927737958894,6.406442953429537,-8.67753572722525
2.0492880978865404,0.19961173448084213,6.602049001788335,-8.598166346596601
2.0493882091212456,0.17191676044342358,6.791125123163717,-8.510292727597818
2.049488320355951,0.14405174769649626,6.973484306935842,-8.414001783900693
2.049588431590656,0.11604425684999664,7.148946186048076,-8.309388754547953
2.0496885428253613,0.08792198943590698,7.317337215398413,-8.196557109757414
2.0497886540600665,0.05971276050853098,7.478490843493807,-8.075618448579071
2.0498887652947717,0.031444471134108753,7.6322476771773635,-7.946692388518426
2.0499888765294774,0.0031450807936297216,7.77845563928542,-7.8099064472217155
2.0500889877641826,-0.025157420269987792,7.916970119056875,-7.665395916357016
2.050189098998888,-0.05343503873780025,8.04765411517157,-7.513303727793609
2.050289210233593,-0.08165980590112672,8.170378371248857,-7.353780312237653
2.050389321468298,-0.1098038053255399,8.285021503695864,-7.18698345044055
2.0504894327030034,-0.13783920046202838,8.391470121763527,-7.01307811714335
2.0505895439377086,-0.16573826217915136,8.489618939697616,-6.832236317906232
2.050689655172414,-0.1934733961899598,8.579370880876944,-6.644636918977498
2.050789766407119,-0.22101717034403198,8.660637173826672,-6.450465470386525
2.0508898776418243,-0.24834234176075154,8.733337440022611,-6.24991402241529
2.0509899888765295,-0.27542188377378596,8.797399773389344,-6.0431809356517
2.0510901001112347,-0.30222901266329777,8.852760811422874,-5.830470684790133
2.05119021134594,-0.3287372141462919,8.899365797859097,-5.611993656396435
2.051290322580645,-0.3549202696020261,8.937168636833501,-5.387965940813517
2.0513904338153504,-0.3807522820034488,8.966131938472117,-5.158609118437926
2.0514905450500556,-0.406207701531987,8.986227055873982,-4.92415004055443
2.051590656284761,-0.4312613508479645,8.99743411344454,-4.684820604965231
2.051690767519466,-0.45588844999263367,8.999742026554127,-4.440857526628148
2.051790878754171,-0.48006464089806333,8.993148512501731,-4.1925021035214725
2.0518909899888764,-0.5037660114784032,8.977660092772668,-3.93999997798903
2.0519911012235816,-0.5269691192814475,8.953292086588162,-3.6836008937740985
2.052091212458287,-0.5496510146743138,8.92006859575392,-3.423558449011211
2.052191323692992,-0.571789263543039,8.878022480820906,-3.1601298453909643
2.0522914349276973,-0.5933619694809643,8.827195328584743,-2.893575633775563
2.0523915461624025,-0.6143477954465808,8.767637410951979,-2.624159456486652
2.0524916573971077,-0.6347259848668576,8.699407635218854,-2.3521477865507734
2.052591768631813,-0.6544763821676031,8.622573485806072,-2.077809664130552
2.052691879866518,-0.6735794527086171,8.537210957512109,-1.801416430426464
2.0527919911012233,-0.6920163021047349,8.443404480349654,-1.523241459302847
2.0528921023359286,-0.7097686949142834,8.3412468360357,-1.2435598868934203
2.0529922135706338,-0.7268190726747832,8.230839066226089,-0.9626483394788252
2.0530923248053394,-0.7431505712701691,8.112290372574272,-0.6807846598731608
2.0531924360400446,-0.758747037609954,7.985718008727518,-0.3982476326285707
2.05329254727475,-0.7735930456066853,7.851247164348178,-0.11531670828192937
2.053392658509455,-0.7876739114328262,7.709010841296957,0.16772827303068932
2.0534927697441603,-0.8009757080446631,7.559149722079693,0.4506073583663145
2.0535928809788655,-0.8134852789568018,7.401812030705797,0.7330407588615846
2.0536929922135707,-0.8251902512553115,7.237153386079151,1.0147491264733184
2.053793103448276,-0.8360790478351152,7.0653366480837505,1.2954538302667475
2.053893214682981,-0.8461408988509616,6.88653175649818,1.5748772320107742
2.0539933259176864,-0.8553658523693037,6.700915562917249,1.85274296077512
2.0540934371523916,-0.8637447842117784,6.508671655827902,2.128776186289207
2.054193548387097,-0.8712694069795864,6.3099901790281105,2.4027038907670737
2.054293659621802,-0.8779322782502922,6.105067643562513,2.6742551389397233
2.054393770856507,-0.8837268079391242,5.894106733353,2.9431613460375514
2.0544938820912124,-0.8886472648168777,5.677316104734882,3.2091565434332012
2.0545939933259176,-0.8926887821787014,5.454910180073849,3.471977641712468
2.054694104560623,-0.8958473626574955,5.2271089356922635,3.7313646908819913
2.054794215795328,-0.8981198821777278,4.994137684289478,3.987061137487098
2.0548943270300333,-0.8995040930452896,4.756226852097067,4.238814078355126
2.0549944382647385,-0.8999986261707018,4.513611750963094,4.486374510743221
2.0550945494994437,-0.8996029924232078,4.266532345617718,4.729497578613657
2.055194660734149,-0.8983175831145814,4.015233016323794,4.967942814821318
2.055294771968854,-0.8961436696120701,3.7599623171688283,5.201474378951173
2.0553948832035593,-0.8930834020809546,3.5009727302289737,5.4298612905798755
2.0554949944382646,-0.8891398073578093,3.2385204158386283,5.65287765773877
2.0555951056729698,-0.8843167859568195,2.9728649592359258,5.870302900331579
2.055695216907675,-0.878619108211764,2.704269113805672,6.081921968311283
2.05579532814238,-0.8720524095579322,2.432998541204003,6.287525554374638
2.0558954393770854,-0.8646231849580862,2.1593215485911057,6.486910300989082
2.0559955506117906,-0.8563387824786414,1.883508823262935,6.679879001522809
2.056095661846496,-0.8472073960216554,1.6058331649130446,6.866240795302847
2.0561957730812015,-0.8372380572206408,1.3265692158199713,7.045811356385784
2.0562958843159067,-0.8264406265074777,1.045993189201215,7.218413075872917
2.056395995550612,-0.8148257833597708,0.7643825960194409,7.383875237577632
2.056496106785317,-0.8024050157378657,0.48201597049902345,7.5420341868790075
2.0565962180200223,-0.7891906087226863,0.19917259464171225,7.692733492584535
2.0566963292547276,-0.7751956323644994,-0.08386777801260005,7.835824101656989
2.0567964404894328,-0.7604339287560259,-0.3668251990751648,7.971164486634829
2.056896551724138,-0.7449200983412148,-0.6494198022057156,8.09862078561728
2.056996662958843,-0.7286694854744366,-0.9313720799184216,8.218066934662218
2.0570967741935484,-0.7116981632439423,-1.2124031600329315,8.3293847924718
2.0571968854282536,-0.6940229175739426,-1.492235081507224,8.432464257246108
2.057296996662959,-0.6756612306225469,-1.770591069354034,8.527203375578976
2.057397107897664,-0.6566312634900725,-2.0471958084003807,8.613508443300592
2.0574972191323693,-0.6369518382568704,-2.3217757155871057,8.69129409815531
2.0575973303670745,-0.6166424193663108,-2.5940592105712494,8.760483404233876
2.0576974416017797,-0.5957230943735419,-2.8637769843316696,8.821007928066622
2.057797552836485,-0.5742145540767878,-3.130662265543943,8.872807806311373
2.05789766407119,-0.552138072053185,-3.394451084429641,8.91583180496106
2.0579977753058953,-0.5295154836170631,-3.6548825338492277,8.950037370019444
2.0580978865406006,-0.5063691642233877,-3.91169902735605,8.975390669589533
2.0581979977753058,-0.48272200733699916,-4.164646553966139,8.991866627335753
2.058298109010011,-0.4585974017886497,-4.4134749294007865,8.999448947286925
2.058398220244716,-0.43401920864236054,-4.657938043530455,8.998130129953722
2.0584983314794214,-0.4090117375943229,-4.897794103803549,8.98791147974646
2.0585984427141266,-0.38359972292947636,-5.132805874390509,8.968803103684973
2.058698553948832,-0.35780829905670253,-5.36274091083497,8.940823901401714
2.058798665183537,-0.33166297564972397,-5.587371789952153,8.904001546449132
2.0588987764182423,-0.3051896124154537,-5.806476334773506,8.858372458927803
2.0589988876529475,-0.278414393517059,-6.019837834293981,8.803981769464354
2.0590989988876527,-0.25136380167613426,-6.227245257813431,8.740883274574577
2.059199110122358,-0.2240645919786021,-6.428493463667307,8.669139383453153
2.0592992213570636,-0.1965437654124867,-6.623383402122715,8.58882105624743
2.0593993325917688,-0.16882854216199877,-6.811722312253248,8.500007733873105
2.059499443826474,-0.14094633468390985,-6.993323912599674,8.402787259438664
2.059599555061179,-0.11292472059514873,-7.168008585412106,8.297255791363504
2.0596996662958844,-0.0847914153966552,-7.335603554304493,8.183517708270978
2.0597997775305896,-0.056574245059938404,-7.495943055147929,8.061685505747269
2.059899888765295,-0.02830111850589444,-7.6488685000191,7.931879685078021
2.06,4.763877918405799e-14,-7.794228634060389,7.7942286340599125
2.0601001112347053,0.0283011185058874,-7.9318796850779885,7.6488685000191365
2.0602002224694105,0.0565742450600335,-8.061685505747693,7.495943055147402
2.0603003337041157,0.0847914153966482,-8.18351770827095,7.335603554304534
2.060400444938821,0.11292472059524326,-8.297255791363874,7.16800858541153
2.060500556173526,0.14094633468390289,-8.402787259438638,6.9933239125997195
2.0606006674082313,0.16882854216199186,-8.500007733873082,6.811722312253293
2.0607007786429365,0.19654376541257967,-8.588821056247713,6.623383402122069
2.0608008898776418,0.22406459197849618,-8.66913938345286,6.428493463668072
2.060901001112347,0.2513638016760293,-8.740883274574317,6.227245257814221
2.061001112347052,0.27841439351695496,-8.803981769464126,6.019837834294794
2.0611012235817574,0.3051896124153508,-8.858372458927612,5.806476334774341
2.0612013348164626,0.33166297564962227,-8.904001546448974,5.58737178995301
2.061301446051168,0.35780829905669603,-8.940823901401707,5.362740910835026
2.061401557285873,0.38359972292937744,-8.968803103684882,5.132805874391408
2.0615016685205783,0.40901173759431664,-8.987911479746455,4.897794103803608
2.0616017797552835,0.4340192086422647,-8.998130129953699,4.657938043531391
2.0617018909899887,0.4585974017885556,-8.999448947286938,4.413474929401739
2.061802002224694,0.48272200733690684,-8.9918666273358,4.164646553967108
2.061902113459399,0.5063691642232974,-8.975390669589613,3.9116990273570345
2.0620022246941043,0.5295154836169748,-8.95003737001956,3.654882533850227
2.0621023359288095,0.5521380720530986,-8.915831804961208,3.394451084430654
2.0622024471635148,0.5742145540767823,-8.872807806311384,3.1306622655440095
2.06230255839822,0.5957230943734599,-8.82100792806684,2.8637769843327066
2.0624026696329256,0.6166424193663801,-8.760483404233657,2.5940592105703373
2.062502780867631,0.6369518382568654,-8.691294098155328,2.3217757155871737
2.062602892102336,0.6566312634901377,-8.613508443300317,2.047195808399453
2.0627030033370413,0.6756612306225424,-8.527203375578999,1.770591069354103
2.0628031145717465,0.6940229175740034,-8.432464257245776,1.4922350815062844
2.0629032258064517,0.711698163243938,-8.329384792471826,1.212403160033001
2.063003337041157,0.7286694854744925,-8.21806693466183,0.931372079917474
2.063103448275862,0.7449200983412108,-8.098620785617312,0.6494198022057858
2.0632035595105673,0.760433928756022,-7.971164486634862,0.3668251990752352
2.0633036707452725,0.7751956323645479,-7.83582410165652,0.08386777801164731
2.0634037819799778,0.789190608722683,-7.692733492584572,-0.19917259464164183
2.063503893214683,0.8024050157379089,-7.542034186878488,-0.4820159704999748
2.063604004449388,0.8148257833597679,-7.383875237577671,-0.7643825960193708
2.0637041156840934,0.8264406265075155,-7.218413075872348,-1.0459931892021612
2.0638042269187986,0.8372380572206383,-7.045811356385826,-1.3265692158199016
2.063904338153504,0.847207396021653,-6.866240795302892,-1.6058331649129756
2.064004449388209,0.8563387824786076,-6.679879001523543,-1.8835088232618655
2.0641045606229143,0.8646231849580843,-6.4869103009891305,-2.1593215485910373
2.0642046718576195,0.8720524095579052,-6.287525554375421,-2.4329985412029496
2.0643047830923247,0.8786191082117404,-6.0819219683120895,-2.704269113804629
2.06440489432703,0.8843167859567992,-5.870302900332408,-2.9728649592348937
2.064505005561735,0.8891398073577923,-5.652877657739621,-3.238520415837608
2.0646051167964403,0.8930834020809411,-5.429861290580747,-3.5009727302279665
2.0647052280311455,0.89614366961206,-5.201474378952065,-3.759962317167835
2.0648053392658507,0.8983175831145747,-4.967942814822229,-4.015233016322815
2.064905450500556,0.8996029924232046,-4.729497578614588,-4.266532345616755
2.065005561735261,0.8999986261707019,-4.486374510743282,-4.513611750963034
2.0651056729699664,0.8995040930452932,-4.23881407835609,-4.756226852096139
2.0652057842046716,0.8981198821777282,-3.987061137487161,-4.994137684289419
2.065305895439377,0.895847362657506,-3.7313646908829865,-5.2271089356913745
2.065406006674082,0.8926887821787154,-3.4719776417134773,-5.45491018007298
2.0655061179087877,0.888647264816879,-3.209156543433267,-5.677316104734827
2.065606229143493,0.8837268079391062,-2.943161346036651,-5.894106733353721
2.065706340378198,0.8779322782502937,-2.6742551389397904,-6.10506764356246
2.0658064516129033,0.8712694069795883,-2.4027038907671416,-6.309990179028061
2.0659065628476085,0.8637447842117802,-2.1287761862892753,-6.508671655827852
2.0660066740823138,0.855365852369306,-1.8527429607751889,-6.700915562917202
2.066106785317019,0.846140898850929,-1.5748772320098363,-6.886531756498794
2.066206896551724,0.8360790478351178,-1.2954538302668173,-7.065336648083708
2.0663070077864294,0.8251902512552735,-1.0147491264723718,-7.237153386079718
2.0664071190211346,0.8134852789568048,-0.7330407588616548,-7.4018120307057576
2.06650723025584,0.8009757080446198,-0.45060735836536286,-7.559149722080209
2.066607341490545,0.7876739114328296,-0.16772827303075968,-7.709010841296921
2.0667074527252502,0.7735930456066366,0.11531670828288208,-7.851247164348644
2.0668075639599555,0.7587470376099578,0.3982476326285004,-7.985718008727485
2.0669076751946607,0.7431505712701731,0.6807846598730907,-8.112290372574241
2.067007786429366,0.7268190726748477,0.962648339477738,-8.230839066225647
2.067107897664071,0.7097686949143507,1.2435598868923372,-8.341246836035289
2.0672080088987763,0.6920163021048048,1.523241459301769,-8.443404480349276
2.0673081201334815,0.6735794527086897,1.8014164304253926,-8.537210957511762
2.0674082313681867,0.6544763821676781,2.0778096641294885,-8.62257348580576
2.067508342602892,0.6347259848669352,2.352147786549718,-8.699407635218574
2.067608453837597,0.6143477954465858,2.624159456486585,-8.767637410951963
2.0677085650723024,0.5933619694810465,2.8935756337745278,-8.82719532858453
2.0678086763070076,0.5717892635430444,3.160129845390898,-8.878022480820896
2.067908787541713,0.5496510146744004,3.423558449010199,-8.920068595753774
2.068008898776418,0.5269691192815362,3.683600893773101,-8.953292086588052
2.0681090100111232,0.5037660114784938,3.939999977988047,-8.977660092772592
2.0682091212458285,0.48006464089815587,4.192502103520504,-8.993148512501689
2.0683092324805337,0.455888449992728,4.440857526627196,-8.99974202655412
2.068409343715239,0.4312613508480605,4.6848206049642975,-8.997434113444566
2.068509454949944,0.40620770153208463,4.9241500405535135,-8.986227055874043
2.0686095661846498,0.3807522820034552,5.158609118437869,-8.966131938472122
2.068709677419355,0.3549202696019386,5.38796594081428,-8.937168636833388
2.06880978865406,0.3287372141462985,5.611993656396381,-8.899365797859108
2.0689098998887654,0.30222901266320806,5.830470684790859,-8.852760811422703
2.0690100111234706,0.2754218837737926,6.043180935651648,-8.79739977338936
2.069110122358176,0.24834234176065997,6.249914022415975,-8.73333744002238
2.069210233592881,0.22101717034403878,6.450465470386475,-8.660637173826691
2.0693103448275862,0.19347339618986673,6.644636918978141,-8.579370880876656
2.0694104560622915,0.1657382621791583,6.832236317906187,-8.489618939697639
2.0695105672969967,0.13783920046193424,7.013078117143948,-8.391470121763183
2.069610678531702,0.1098038053255469,7.186983450440509,-8.28502150369589
2.069710789766407,0.08165980590113373,7.353780312237613,-8.170378371248887
2.0698109010011123,0.05343503873770514,7.513303727794134,-8.047654115171143
2.0699110122358175,0.025157420269994832,7.665395916356979,-7.9169701190569075
2.0700111234705227,-0.0031450807937249987,7.80990644722219,-7.778455639284941
2.070111234705228,-0.031444471133999466,7.946692388517913,-7.632247677177943
2.070211345939933,-0.059712760508523956,8.07561844857904,-7.478490843493846
2.0703114571746384,-0.08792198943579814,8.196557109756963,-7.31733721539905
2.0704115684093436,-0.11604425684998965,8.309388754547925,-7.14894618604812
2.070511679644049,-0.14405174769638832,8.414001783900304,-6.973484306936534
2.070611790878754,-0.17191676044331622,8.510292727597463,-6.791125123164434
2.0707119021134592,-0.1996117344807355,8.598166346596276,-6.602049001789078
2.0708120133481644,-0.22710927737948305,8.677535727224958,-6.406442953430306
2.0709121245828697,-0.25438219198515877,8.748322367149406,-6.2045004472980185
2.071012235817575,-0.2814035033173781,8.810456253015673,-5.996421219842111
2.07111234705228,-0.30814648525086147,8.863875929700527,-5.782411077192154
2.0712124582869853,-0.3345846869488166,8.908528561093433,-5.56268169160553
2.0713125695216905,-0.36069195902559537,8.944369982357019,-5.337450392101347
2.0714126807563957,-0.38644247940965354,8.971364743608145,-5.1069399495119105
2.0715127919911014,-0.41181077888438344,8.989486144981624,-4.87137835613811
2.0716129032258066,-0.4367717662779903,8.998716263037398,-4.630998600257836
2.071713014460512,-0.4613007532818464,8.999045968489096,-4.386038435670993
2.071813125695217,-0.48537347886801085,8.990474935233028,-4.136740146553298
2.0719132369299222,-0.5089661332860267,8.973011640670816,-3.8833503078109466
2.0720133481646275,-0.5320553816118732,8.946673357324855,-3.6261195412065383
2.0721134593993327,-0.5546183868286574,8.911486135753968,-3.365302267467829
2.072213570634038,-0.5766328324134866,8.867484778788196,-3.101156454653779
2.072313681868743,-0.5980769444107786,8.814712807105337,-2.833943362998019
2.0724137931034483,-0.6189295129680991,8.753222416185956,-2.5639272865054488
2.0725139043381535,-0.6391699133140979,8.683074424688888,-2.291375291548407
2.0726140155728587,-0.658778126158493,8.604338214295346,-2.0165569527109306
2.072714126807564,-0.6777347574920815,8.517091661087212,-1.739744086166926
2.072814238042269,-0.6960210577694518,8.421421058519401,-1.4612104808254276
2.0729143492769744,-0.7136189404531575,8.317421032071625,-1.181231627540607
2.0730144605116796,-0.730510999903203,8.205194445653845,-0.9000844466223857
2.073114571746385,-0.7466805285920318,8.084852299869079,-0.618047013949343
2.07321468298109,-0.7621115336300265,7.956513622222136,-0.3353982859224668
2.0733147942157952,-0.7767887525832218,7.820305349395886,-0.05241782356427488
2.0734149054505004,-0.7906976685694057,7.676362201698064,0.23061448399537599
2.0735150166852057,-0.8038245246162369,7.524826549813946,0.5134186963477949
2.073615127919911,-0.8161563372678033,7.365848273992719,0.7957150986846775
2.073715239154616,-0.8276809094265699,7.199584615800647,1.0772244784644067
2.0738153503893213,-0.8383868424168754,7.026200022601833,1.3576684015662668
2.0739154616240265,-0.8482635472594204,6.845865984902509,1.6367694876910335
2.0740155728587317,-0.8573012551442618,6.658760866738936,1.9142516847030124
2.074115684093437,-0.8654910270931904,6.465069729256629,2.1898405416745983
2.074215795328142,-0.872824762800798,6.26498414767627,2.4632634803310287
2.0743159065628474,-0.8792952086465304,6.058702021805692,2.7342500646589256
2.0744160177975526,-0.8848959648688551,5.846427380307742,3.0025322683801177
2.074516129032258,-0.8896214918952828,5.628370178895311,3.267844740056822
2.0746162402669635,-0.8934671158213527,5.404746092670539,3.5299250655422907
2.0747163515016687,-0.896429033033407,5.175776302810713,3.7885140275226563
2.074816462736374,-0.8985043139707805,4.941687277796958,4.043355861910145
2.074916573971079,-0.8996909060233051,4.702710549421192,4.2941985108111576
2.0750166852057843,-0.8999876355614814,4.459082483784437,4.540793871829674
2.0751167964404895,-0.8993942090972978,4.211044047515551,4.782898043456724
2.0752169076751947,-0.8979112135745126,3.958840569430759,5.020271566313667
2.0753170189099,-0.8955401157881392,3.702721497892017,5.252679659988675
2.075417130144605,-0.8922832609336309,3.44294015407639,5.479892455259222
2.0755172413793104,-0.8881438702873745,3.1797534814296,5.701685221443452
2.0756173526140156,-0.8831260380205093,2.9134217915219716,5.917838588682431
2.075717463848721,-0.8772347271496,2.6442085065881598,6.128138764907156
2.075817575083426,-0.870475764627694,2.3723798989748954,6.332377747301364
2.0759176863181312,-0.8628558355811915,2.098204827785222,6.530353528026019
2.0760177975528364,-0.8543824766975865,1.8219544729496098,6.721870294025587
2.0761179087875417,-0.8450640687711707,1.5439020670113588,6.906738620699689
2.076218020022247,-0.8349098284139074,1.2643226248819468,7.084775659256476
2.076318131256952,-0.8239297989392604,0.9834926718233844,7.2558053175685755
2.0764182424916573,-0.8121348404288886,0.7016899699518451,7.419658434336407
2.0765183537263625,-0.7995366189908851,0.41919324350176096,7.576172946406466
2.0766184649610677,-0.7861475952214527,0.13628190315456498,7.725194049059348
2.076718576195773,-0.7719810118800647,-0.14676423032781752,7.866574349127862
2.076818687430478,-0.75705088079176,-0.4296652028587422,8.000174010775751
2.0769187986651834,-0.7413719689879755,-0.71214120393084,8.125860893810016
2.0770189098998886,-0.7249597841012642,-0.9939128433616479,8.243510684373723
2.077119021134594,-0.7078305590266811,-1.2747014276388302,8.353007017905089
2.077219132369299,-0.6900012358663777,-1.5542292355661116,8.45424159422935
2.077319243604004,-0.6714894491727834,-1.8322197929475823,8.547114284674892
2.0774193548387094,-0.652313508506239,-2.1083981460486947,8.631533231110577
2.0775194660734146,-0.6324923803259888,-2.382491133538317,8.70741493679771
2.07761957730812,-0.612045669230359,-2.654227656673984,8.774684348977097
2.0777196885428255,-0.5909935985668213,-2.923338947432149,8.8332749330999
2.0778197997775307,-0.5693569904292833,-3.1895588343441075,8.883128738636497
2.077919911012236,-0.5471572450636111,-3.452624005757823,8.924196456393506
2.078020022246941,-0.5244163197008408,-3.712274270276899,8.956437467284896
2.0781201334816464,-0.501156706840379,-3.9682528141029776,8.979819882506376
2.0782202447163516,-0.47740141200255864,-4.2203064550515546,8.994320575076769
2.078320355951057,-0.4531739309751065,-4.46818589296096,8.999925202711673
2.078420467185762,-0.42849822657334263,-4.711645956276403,8.996628222009495
2.0785205784204672,-0.4033987049398386,-4.950445844536057,8.984432893934128
2.0786206896551724,-0.3779001914042721,-5.184349366547183,8.963351280589608
2.0787208008898777,-0.35202790592955535,-5.413125173994391,8.93340423328967
2.078820912124583,-0.32580743816766594,-5.63654699025828,8.894621371934685
2.078921023359288,-0.2992647221488842,-5.854393834225891,8.847041055714499
2.0790211345939933,-0.2724260106318282,-6.066450238851338,8.790710345169407
2.0791212458286985,-0.2453178491367183,-6.272506464275339,8.72568495564233
2.0792213570634037,-0.21796704969062106,-6.472358705267715,8.652029202173756
2.079321468298109,-0.190400664307538,-6.665809292812165,8.569815935887396
2.079421579532814,-0.1626459582327034,-6.852666889610132,8.47912647193704
2.0795216907675194,-0.13473038297439305,-7.032746679333496,8.380050509077321
2.0796218020022246,-0.10668154915310353,-7.205870549416521,8.272686040947473
2.07972191323693,-0.07852719919185043,-7.371867267227316,8.15713925914576
2.079822024471635,-0.050295179877109755,-7.530572649427813,8.03352444819887
2.07992213570634,-0.022013414816542738,-7.681829724361931,7.901963872527341
2.0800222469410454,0.006290123180283765,-7.825488887316397,7.762587655513565
2.0801223581757506,0.03458743976830941,-7.961408048486776,7.615533650803708
2.080222469410456,0.06285054675632774,-8.089452773519206,7.460947305955978
2.080322580645161,0.09105148978861166,-8.209496416472248,7.298981518586202
2.0804226918798663,0.119162375994707,-8.321420245083017,7.12979648513604
2.0805228031145715,0.14715540157678136,-8.425113558198921,6.953559542431223
2.0806229143492767,0.17500287931050026,-8.520473795272737,6.770445002167871
2.080723025583982,0.20267726592898214,-8.607406637799759,6.580633978510096
2.0808231368186876,0.23015118936608103,-8.685826102608981,6.38431420894835
2.080923248053393,0.25739747582823924,-8.755654626903357,6.181679868621167
2.081023359288098,0.28438917667281854,-8.816823144979253,5.972931378251289
2.081123470522803,0.3110995950611662,-8.869271156534477,5.758275205923058
2.0812235817575084,0.3375023123645964,-8.912946786509595,5.5379236628638955
2.0813236929922136,0.36357121429411965,-8.947806836395491,5.312094693454579
2.081423804226919,0.3892805167291769,-8.97381682695973,5.081011659668265
2.081523915461624,0.4146047912207456,-8.990951032349935,4.844903120142804
2.0816240266963293,0.4395189901412605,-8.999192505537856,4.604002604125594
2.0817241379310345,0.46399847145934836,-8.998533095081758,4.358548380488636
2.0818242491657397,0.48801902311194506,-8.988973453188578,4.108783222069508
2.081924360400445,0.5115568869525688,-8.970523035068826,3.854954165543537
2.08202447163515,0.5345887822492347,-8.943200089584938,3.5973122670930096
2.0821245828698554,0.5570919287115426,-8.907031641201236,3.3361123540862447
2.0822246941045606,0.579044069021447,-8.86205346325547,3.0716127730414513
2.082324805339266,0.6004234908480058,-8.808310042575446,2.8040751340958576
2.082424916573971,0.6212090483222676,-8.74585453547843,2.5337640522562386
2.082525027808676,0.6413801829519242,-8.674748715196328,2.2609468856775874
2.0826251390433814,0.6609169439557377,-8.595062910775638,1.9858934712187764
2.0827252502780866,0.6798000079957932,-8.506875937518727,1.7088758575613254
2.082825361512792,0.6980106982903092,-8.41027501902723,1.4301680361246845
2.082925472747497,0.715531003085845,-8.305355700933845,1.150045670075953
2.0830255839822023,0.7323435934728174,-8.192221756397657,0.8687858216700549
2.0831256952169075,0.7484318405245984,-8.070985083467658,0.5866666782222569
2.0832258064516127,0.7637798317452716,-7.941765594403818,0.30396727695169795
2.083325917686318,0.778372386807831,-7.804691097078277,0.02096722900057538
2.083426028921023,0.7921950725690707,-7.659897168560471,-0.26205355712961786
2.0835261401557283,0.805234217344879,-7.507527021022403,-0.5448151524257578
2.0836262513904336,0.8174769244324412,-7.347731360092734,-0.8270378842310402
2.0837263626251388,0.8289110848663795,-7.1806682357935605,-1.108442612869588
2.083826473859844,0.8395253893950839,-7.006502886221584,-1.3887510077285994
2.0839265850945496,0.8493093396667833,-6.825407574109609,-1.6676858225575606
2.084026696329255,0.8582532586127667,-6.637561416453316,-1.9449711696736804
2.08412680756396,0.8663483000192325,-6.443150207341815,-2.2203327928498333
2.0842269187986653,0.8735864572764613,-6.2423662342012225,-2.4934983385627083
2.0843270300333705,0.8799605712982318,-6.035408087601568,-2.764197625380062
2.0844271412680757,0.8854643376024892,-5.8224804648414565,-3.0321629111827435
2.084527252502781,0.8900923125471413,-5.603793967480948,-3.2971291579897684
2.084627363737486,0.8938399187140733,-5.3795648930467985,-3.558834294093237
2.0847274749721914,0.8967034494366962,-5.150015021091489,-3.8170194732747733
2.0848275862068966,0.8986800724660117,-4.915371393842912,-4.0714293308165015
2.084927697441602,0.8997678327720039,-4.6758660916357675,-4.321812236083568
2.085027808676307,0.8999656544772563,-4.431736003373291,-4.567920541398569
2.085127919911012,0.8992733419211102,-4.183222592220156,-4.809510826990244
2.0852280311457174,0.8976915798531628,-3.9305716567796294,-5.046344141751298
2.0853281423804226,0.8952219327560289,-3.6740330879829184,-5.278186239576671
2.085428253615128,0.8918668432979011,-3.4138606219216765,-5.504807811056637
2.085528364849833,0.8876296299166372,-3.1503115888911806,-5.725984710274497
2.0856284760845383,0.8825144835374766,-2.883646658863645,-5.941498176510432
2.0857285873192435,0.8765264634280202,-2.61412958367347,-6.151135050606047
2.0858286985539487,0.8696714921940828,-2.3420269361389776,-6.354687985801171
2.085928809788654,0.8619563499219604,-2.0676078464094716,-6.551955652809458
2.086028921023359,0.8533886674722452,-1.7911437357682578,-6.742742938953528
2.0861290322580643,0.8439769189323865,-1.5129080481793322,-6.926861141143873
2.0862291434927696,0.8337304132352913,-1.2331759798336213,-7.10412815251864
2.0863292547274748,0.8226592849518387,-0.9522242069520338,-7.27436864256571
2.08642936596218,0.8107744842673167,-0.670330612139785,-7.437414230532748
2.086529477196885,0.7980877661505392,-0.38777400953131486,-7.593103651973454
2.0866295884315904,0.784611678727634,-0.10483386903011721,-7.74128291824561
2.0867296996662956,0.7703595508706281,0.17820996011634713,-7.8818054688220265
2.086829810901001,0.7553454790145718,0.46107752610059677,-8.014532316245726
2.086929922135706,0.7395843132146848,0.7434890514568697,-8.13933218360314
2.0870300333704117,0.7230916424588976,1.0251652097750912,-8.256081634363504
2.087130144605117,0.7058837792489474,1.30582740197996,-8.364665194468882
2.087230255839822,0.6879777434661949,1.5851980318845262,-8.464975466545939
2.0873303670745273,0.6693912455374107,1.8630007807578985,-8.556913236131484
2.0874304783092326,0.6501426689182797,2.1389608806183658,-8.640387569800655
2.0875305895439378,0.6302510519102317,2.4128053860077885,-8.715315905109613
2.087630700778643,0.6097360688306752,2.6842634439473763,-8.78162413225365
2.087730812013348,0.5886180105531083,2.9530665618387633,-8.839246667369386
2.0878309232480534,0.5669177644381118,3.2189488730205325,-8.888126517401208
2.0879310344827586,0.5446567936744117,3.481647399727661,-8.928215336471352
2.088031145717464,0.521857116049604,3.740902313203161,-8.959473473698793
2.088131256952169,0.4985412821735372,3.996457190680832,-8.981870012415815
2.0882313681868743,0.4747323531733903,4.248059269014305,-8.995382800747837
2.0883314794215795,0.45045387788514335,4.495459694671575,-8.999998473522657
2.0884315906562847,0.42572986956130593,4.738413769877278,-8.995712465490005
